E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_22_553.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_22_553.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_22_553.jpg, 0, 0, 0, 7.954091E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_22_656.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_22_656.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_22_656.jpg, 0, 0, 0, 7.928974E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_22_758.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_22_758.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_22_758.jpg, 0, 0, 0, 7.808061E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_22_859.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_22_859.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_22_859.jpg, 0, 0, 0, 7.787973E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_22_964.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_22_964.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_22_964.jpg, 0, 0, 0, 7.902746E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_070.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_070.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_070.jpg, 0, 0, 0, 7.78939E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_170.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_170.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_170.jpg, 0, 0, 0, 7.780582E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_275.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_275.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_275.jpg, 0, 0, 0, 7.788898E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_377.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_377.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_377.jpg, 0, 0, 0, 7.871471E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_481.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_481.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_481.jpg, 0, 0, 0, 7.800153E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_586.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_586.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_586.jpg, 0, 0, 0, 7.777795E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_686.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_686.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_686.jpg, 0, 0, 0, 8.27077E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_827.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_827.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_827.jpg, 0, 0, 0, 7.827175E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_23_928.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_23_928.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_23_928.jpg, 0, 0, 0, 7.960301E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_030.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_030.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_030.jpg, 0, 0, 0, 7.885407E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_132.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_132.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_132.jpg, 0, 0, 0, 7.948482E-05
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_237.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_237.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_237.jpg, 0, 0.3140516, 0, 0.2480016
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_340.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_340.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_340.jpg, 0, 0.6094017, 0, 0.7665283
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_444.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_444.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_444.jpg, 0, 0.9042363, 0, 1.732153
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_544.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_544.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_544.jpg, 0, 1, 0, 2.867109
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_645.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_645.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_645.jpg, -0.2850213, 0.9154007, 0, 4.008107
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_747.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_747.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_747.jpg, -0.2826627, 0.6098908, 0, 4.844114
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_851.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_851.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_851.jpg, 0, 0.6639203, 0, 5.472612
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_24_952.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_24_952.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_24_952.jpg, 0, 1, 0, 6.663203
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_055.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_055.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_055.jpg, 0, 1, 0, 7.803119
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_156.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_156.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_156.jpg, 0, 1, 0, 8.931995
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_258.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_258.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_258.jpg, -0.1529478, 1, 0, 10.04428
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_363.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_363.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_363.jpg, -0.4527897, 1, 0, 11.09022
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_465.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_465.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_465.jpg, -0.1642527, 1, 0, 11.95496
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_566.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_566.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_566.jpg, 0, 1, 0, 13.21516
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_670.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_670.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_670.jpg, 0, 1, 0, 14.33245
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_773.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_773.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_773.jpg, -0.231246, 1, 0, 15.61759
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_874.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_874.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_874.jpg, -0.3971371, 1, 0, 16.48602
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_25_976.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_25_976.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_25_976.jpg, -0.09137811, 1, 0, 17.67051
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_081.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_081.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_081.jpg, 0, 1, 0, 18.53665
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_209.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_209.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_209.jpg, -0.1637833, 1, 0, 19.77011
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_309.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_309.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_309.jpg, -0.4119322, 1, 0, 20.80092
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_413.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_413.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_413.jpg, -0.3595019, 1, 0, 21.86155
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_516.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_516.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_516.jpg, -0.04932097, 1, 0, 22.81933
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_620.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_620.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_620.jpg, 0, 1, 0, 23.79963
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_724.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_724.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_724.jpg, -0.2779847, 1, 0, 24.73918
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_826.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_826.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_826.jpg, -0.1973176, 1, 0, 25.6427
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_26_932.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_26_932.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_26_932.jpg, 0, 1, 0, 26.77507
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_035.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_035.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_035.jpg, 0, 1, 0, 27.71211
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_138.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_138.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_138.jpg, 0, 1, 0, 28.64147
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_238.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_238.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_238.jpg, -0.06955165, 1, 0, 29.5607
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_341.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_341.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_341.jpg, -0.3775736, 1, 0, 30.15966
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_444.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_444.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_444.jpg, -0.08694597, 1, 0, 30.19122
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_548.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_548.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_548.jpg, 0, 1, 0, 30.1888
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_653.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_653.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_653.jpg, 0, 1, 0, 30.19005
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_757.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_757.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_757.jpg, -0.234813, 1, 0, 30.17749
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_862.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_862.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_862.jpg, -0.511656, 1, 0, 30.14305
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_27_966.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_27_966.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_27_966.jpg, -0.2194206, 1, 0, 30.19308
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_069.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_069.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_069.jpg, -0.285192, 1, 0, 30.18567
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_170.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_170.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_170.jpg, -0.4542728, 1, 0, 30.16739
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_275.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_275.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_275.jpg, -0.08463854, 1, 0, 30.19184
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_375.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_375.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_375.jpg, 0, 1, 0, 30.18919
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_475.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_475.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_475.jpg, 0, 1, 0, 30.19023
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_581.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_581.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_581.jpg, 0, 1, 0, 30.19029
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_687.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_687.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_687.jpg, 0.0976911, 1, 0, 30.1876
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_790.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_790.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_790.jpg, 0.3098277, 1, 0, 30.16926
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_893.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_893.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_893.jpg, 0, 1, 0, 30.18817
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_28_993.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_28_993.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_28_993.jpg, -0.1784504, 1, 0, 30.17742
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_29_098.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_29_098.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_29_098.jpg, -0.2225711, 1, 0, 30.18332
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_29_204.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_29_204.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_29_204.jpg, 0, 1, 0, 30.18879
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_29_308.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_29_308.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_29_308.jpg, 0, 1, 0, 30.1901
E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\center_2019_12_06_11_45_29_410.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\left_2019_12_06_11_45_29_410.jpg, E:\Educational Stuff\Project\Autonomous_Car_Model\Data\IMG\right_2019_12_06_11_45_29_410.jpg, 0, 1, 0, 30.19026
